customer_id,bill_date,payment_date,amount,category,days_past_due
CUSR-107868,2026-01-20,2026-01-21,2090,Electricity,1
CUSR-107868,2025-12-21,2025-12-24,2260,Electricity,3
CUSR-107868,2025-11-21,2025-11-24,817,Electricity,3
CUSR-107869,2026-01-20,2026-01-22,2598,Electricity,2
CUSR-107869,2025-12-21,2025-12-24,1471,Electricity,3
CUSR-107869,2025-11-21,2025-11-23,1537,Electricity,2
CUSR-107870,2026-01-20,2026-01-22,2094,Electricity,2
CUSR-107870,2025-12-21,2025-12-24,999,Electricity,3
CUSR-107870,2025-11-21,2025-11-23,1160,Electricity,2
CUSR-107871,2026-01-20,2026-01-24,953,Electricity,4
CUSR-107871,2025-12-21,2025-12-23,2122,Electricity,2
CUSR-107871,2025-11-21,2025-11-23,1207,Electricity,2
CUSR-107872,2026-01-20,2026-01-21,2028,Electricity,1
CUSR-107872,2025-12-21,2025-12-22,2780,Electricity,1
CUSR-107872,2025-11-21,2025-11-22,1593,Electricity,1
CUSR-107873,2026-01-20,2026-01-23,2959,Electricity,3
CUSR-107873,2025-12-21,2025-12-21,2568,Electricity,0
CUSR-107873,2025-11-21,2025-11-25,2610,Electricity,4
CUSR-107874,2026-01-20,2026-01-20,1351,Electricity,0
CUSR-107874,2025-12-21,2025-12-22,1614,Electricity,1
CUSR-107874,2025-11-21,2025-11-24,2344,Electricity,3
CUSR-107875,2026-01-20,2026-01-23,2999,Electricity,3
CUSR-107875,2025-12-21,2025-12-25,2981,Electricity,4
CUSR-107875,2025-11-21,2025-11-24,1368,Electricity,3
CUSR-107876,2026-01-20,2026-01-20,1366,Electricity,0
CUSR-107876,2025-12-21,2025-12-24,2281,Electricity,3
CUSR-107876,2025-11-21,2025-11-22,879,Electricity,1
CUSR-107877,2026-01-20,2026-01-24,2495,Electricity,4
CUSR-107877,2025-12-21,2025-12-23,1150,Electricity,2
CUSR-107877,2025-11-21,2025-11-24,2608,Electricity,3
CUSR-107878,2026-01-20,2026-01-27,2172,Electricity,7
CUSR-107878,2025-12-21,2026-01-06,1102,Electricity,16
CUSR-107878,2025-11-21,2025-12-06,2260,Electricity,15
CUSR-107879,2026-01-20,2026-02-06,1434,Electricity,17
CUSR-107879,2025-12-21,2026-01-07,2448,Electricity,17
CUSR-107879,2025-11-21,2025-12-07,2585,Electricity,16
CUSR-107880,2026-01-20,2026-01-20,1849,Electricity,0
CUSR-107880,2025-12-21,2025-12-21,1511,Electricity,0
CUSR-107880,2025-11-21,2025-11-21,1694,Electricity,0
CUSR-107881,2026-01-20,2026-01-24,1527,Electricity,4
CUSR-107881,2025-12-21,2025-12-25,1215,Electricity,4
CUSR-107881,2025-11-21,2025-11-23,2693,Electricity,2
CUSR-107882,2026-01-20,2026-02-07,1516,Electricity,18
CUSR-107882,2025-12-21,2026-01-04,1271,Electricity,14
CUSR-107882,2025-11-21,2025-12-03,1913,Electricity,12
CUSR-107883,2026-01-20,2026-01-21,2709,Electricity,1
CUSR-107883,2025-12-21,2025-12-24,2691,Electricity,3
CUSR-107883,2025-11-21,2025-11-22,803,Electricity,1
CUSR-107884,2026-01-20,2026-01-22,2889,Electricity,2
CUSR-107884,2025-12-21,2025-12-24,1305,Electricity,3
CUSR-107884,2025-11-21,2025-11-23,2128,Electricity,2
CUSR-107885,2026-01-20,2026-01-20,2807,Electricity,0
CUSR-107885,2025-12-21,2025-12-23,1380,Electricity,2
CUSR-107885,2025-11-21,2025-11-23,1937,Electricity,2
CUSR-107886,2026-01-20,2026-01-21,2533,Electricity,1
CUSR-107886,2025-12-21,2025-12-22,2317,Electricity,1
CUSR-107886,2025-11-21,2025-11-24,1388,Electricity,3
CUSR-107887,2026-01-20,2026-01-20,1637,Electricity,0
CUSR-107887,2025-12-21,2025-12-23,1276,Electricity,2
CUSR-107887,2025-11-21,2025-11-25,1018,Electricity,4
CUSR-107888,2026-01-20,2026-01-29,2821,Electricity,9
CUSR-107888,2025-12-21,2026-01-08,1189,Electricity,18
CUSR-107888,2025-11-21,2025-12-10,2918,Electricity,19
CUSR-107889,2026-01-20,2026-01-24,1950,Electricity,4
CUSR-107889,2025-12-21,2025-12-24,2923,Electricity,3
CUSR-107889,2025-11-21,2025-11-24,2678,Electricity,3
CUSR-107890,2026-01-20,2026-01-25,1526,Electricity,5
CUSR-107890,2025-12-21,2025-12-26,2086,Electricity,5
CUSR-107890,2025-11-21,2025-12-06,1970,Electricity,15
CUSR-107891,2026-01-20,2026-01-20,2139,Electricity,0
CUSR-107891,2025-12-21,2025-12-23,2781,Electricity,2
CUSR-107891,2025-11-21,2025-11-24,2985,Electricity,3
CUSR-107892,2026-01-20,2026-01-23,922,Electricity,3
CUSR-107892,2025-12-21,2025-12-23,972,Electricity,2
CUSR-107892,2025-11-21,2025-11-23,1097,Electricity,2
CUSR-107893,2026-01-20,2026-01-23,2082,Electricity,3
CUSR-107893,2025-12-21,2025-12-21,1899,Electricity,0
CUSR-107893,2025-11-21,2025-11-21,1462,Electricity,0
CUSR-107894,2026-01-20,2026-02-08,2896,Electricity,19
CUSR-107894,2025-12-21,2026-01-02,1436,Electricity,12
CUSR-107894,2025-11-21,2025-12-04,2404,Electricity,13
CUSR-107895,2026-01-20,2026-01-22,2992,Electricity,2
CUSR-107895,2025-12-21,2025-12-24,2072,Electricity,3
CUSR-107895,2025-11-21,2025-11-23,833,Electricity,2
CUSR-107896,2026-01-20,2026-01-20,915,Electricity,0
CUSR-107896,2025-12-21,2025-12-23,1682,Electricity,2
CUSR-107896,2025-11-21,2025-11-25,2476,Electricity,4
CUSR-107897,2026-01-20,2026-02-01,2038,Electricity,12
CUSR-107897,2025-12-21,2026-01-07,2778,Electricity,17
CUSR-107897,2025-11-21,2025-12-04,2624,Electricity,13
CUSR-107898,2026-01-20,2026-01-20,2268,Electricity,0
CUSR-107898,2025-12-21,2025-12-21,1385,Electricity,0
CUSR-107898,2025-11-21,2025-11-22,2225,Electricity,1
CUSR-107899,2026-01-20,2026-02-04,1824,Electricity,15
CUSR-107899,2025-12-21,2026-01-08,2207,Electricity,18
CUSR-107899,2025-11-21,2025-12-08,1841,Electricity,17
CUSR-107900,2026-01-20,2026-01-23,2117,Electricity,3
CUSR-107900,2025-12-21,2025-12-21,1760,Electricity,0
CUSR-107900,2025-11-21,2025-11-24,1369,Electricity,3
CUSR-107901,2026-01-20,2026-01-22,2428,Electricity,2
CUSR-107901,2025-12-21,2025-12-24,2117,Electricity,3
CUSR-107901,2025-11-21,2025-11-22,1799,Electricity,1
CUSR-107902,2026-01-20,2026-01-26,1220,Electricity,6
CUSR-107902,2025-12-21,2025-12-29,2332,Electricity,8
CUSR-107902,2025-11-21,2025-12-10,2529,Electricity,19
CUSR-107903,2026-01-20,2026-01-21,2347,Electricity,1
CUSR-107903,2025-12-21,2025-12-22,2836,Electricity,1
CUSR-107903,2025-11-21,2025-11-24,1592,Electricity,3
CUSR-107904,2026-01-20,2026-01-22,1049,Electricity,2
CUSR-107904,2025-12-21,2025-12-22,1181,Electricity,1
CUSR-107904,2025-11-21,2025-11-22,1592,Electricity,1
CUSR-107905,2026-01-20,2026-01-21,1929,Electricity,1
CUSR-107905,2025-12-21,2025-12-25,2718,Electricity,4
CUSR-107905,2025-11-21,2025-11-24,1987,Electricity,3
CUSR-107906,2026-01-20,2026-01-21,1543,Electricity,1
CUSR-107906,2025-12-21,2025-12-23,2029,Electricity,2
CUSR-107906,2025-11-21,2025-11-23,2090,Electricity,2
CUSR-107907,2026-01-20,2026-02-01,1796,Electricity,12
CUSR-107907,2025-12-21,2025-12-31,1085,Electricity,10
CUSR-107907,2025-11-21,2025-11-30,1538,Electricity,9
CUSR-107908,2026-01-20,2026-01-22,2304,Electricity,2
CUSR-107908,2025-12-21,2025-12-25,1877,Electricity,4
CUSR-107908,2025-11-21,2025-11-21,955,Electricity,0
CUSR-107909,2026-01-20,2026-01-24,1652,Electricity,4
CUSR-107909,2025-12-21,2025-12-24,1251,Electricity,3
CUSR-107909,2025-11-21,2025-11-21,1211,Electricity,0
CUSR-107910,2026-01-20,2026-01-21,1910,Electricity,1
CUSR-107910,2025-12-21,2025-12-24,2831,Electricity,3
CUSR-107910,2025-11-21,2025-11-25,1897,Electricity,4
CUSR-107911,2026-01-20,2026-01-21,1185,Electricity,1
CUSR-107911,2025-12-21,2025-12-22,2934,Electricity,1
CUSR-107911,2025-11-21,2025-11-24,1058,Electricity,3
CUSR-107912,2026-01-20,2026-01-24,1606,Electricity,4
CUSR-107912,2025-12-21,2025-12-21,2734,Electricity,0
CUSR-107912,2025-11-21,2025-11-23,928,Electricity,2
CUSR-107913,2026-01-20,2026-01-24,2125,Electricity,4
CUSR-107913,2025-12-21,2025-12-21,2335,Electricity,0
CUSR-107913,2025-11-21,2025-11-24,2681,Electricity,3
CUSR-107914,2026-01-20,2026-01-22,2697,Electricity,2
CUSR-107914,2025-12-21,2025-12-22,2548,Electricity,1
CUSR-107914,2025-11-21,2025-11-23,1994,Electricity,2
CUSR-107915,2026-01-20,2026-01-23,2445,Electricity,3
CUSR-107915,2025-12-21,2025-12-22,2453,Electricity,1
CUSR-107915,2025-11-21,2025-11-23,801,Electricity,2
CUSR-107916,2026-01-20,2026-01-24,1497,Electricity,4
CUSR-107916,2025-12-21,2025-12-23,1819,Electricity,2
CUSR-107916,2025-11-21,2025-11-24,1134,Electricity,3
CUSR-107917,2026-01-20,2026-01-24,2588,Electricity,4
CUSR-107917,2025-12-21,2025-12-21,1473,Electricity,0
CUSR-107917,2025-11-21,2025-11-22,2869,Electricity,1
CUSR-107918,2026-01-20,2026-01-20,2855,Electricity,0
CUSR-107918,2025-12-21,2025-12-24,2754,Electricity,3
CUSR-107918,2025-11-21,2025-11-24,939,Electricity,3
CUSR-107919,2026-01-20,2026-01-20,977,Electricity,0
CUSR-107919,2025-12-21,2025-12-22,1036,Electricity,1
CUSR-107919,2025-11-21,2025-11-22,2730,Electricity,1
CUSR-107920,2026-01-20,2026-01-23,1795,Electricity,3
CUSR-107920,2025-12-21,2025-12-23,2767,Electricity,2
CUSR-107920,2025-11-21,2025-11-24,1822,Electricity,3
CUSR-107921,2026-01-20,2026-01-22,1014,Electricity,2
CUSR-107921,2025-12-21,2025-12-25,944,Electricity,4
CUSR-107921,2025-11-21,2025-11-22,867,Electricity,1
CUSR-107922,2026-01-20,2026-01-22,2735,Electricity,2
CUSR-107922,2025-12-21,2025-12-21,2643,Electricity,0
CUSR-107922,2025-11-21,2025-11-21,1972,Electricity,0
CUSR-107923,2026-01-20,2026-01-24,804,Electricity,4
CUSR-107923,2025-12-21,2025-12-24,1649,Electricity,3
CUSR-107923,2025-11-21,2025-11-21,827,Electricity,0
CUSR-107924,2026-01-20,2026-01-20,2480,Electricity,0
CUSR-107924,2025-12-21,2025-12-21,1936,Electricity,0
CUSR-107924,2025-11-21,2025-11-23,2865,Electricity,2
CUSR-107925,2026-01-20,2026-01-22,1494,Electricity,2
CUSR-107925,2025-12-21,2025-12-24,848,Electricity,3
CUSR-107925,2025-11-21,2025-11-25,2146,Electricity,4
CUSR-107926,2026-01-20,2026-01-21,2059,Electricity,1
CUSR-107926,2025-12-21,2025-12-25,1993,Electricity,4
CUSR-107926,2025-11-21,2025-11-24,1039,Electricity,3
CUSR-107927,2026-01-20,2026-02-06,2496,Electricity,17
CUSR-107927,2025-12-21,2026-01-02,894,Electricity,12
CUSR-107927,2025-11-21,2025-12-03,1081,Electricity,12
CUSR-107928,2026-01-20,2026-01-22,1839,Electricity,2
CUSR-107928,2025-12-21,2025-12-23,2675,Electricity,2
CUSR-107928,2025-11-21,2025-11-24,953,Electricity,3
CUSR-107929,2026-01-20,2026-01-21,2839,Electricity,1
CUSR-107929,2025-12-21,2025-12-24,1483,Electricity,3
CUSR-107929,2025-11-21,2025-11-21,1022,Electricity,0
CUSR-107930,2026-01-20,2026-01-21,2526,Electricity,1
CUSR-107930,2025-12-21,2025-12-21,2106,Electricity,0
CUSR-107930,2025-11-21,2025-11-25,1373,Electricity,4
CUSR-107931,2026-01-20,2026-01-20,1987,Electricity,0
CUSR-107931,2025-12-21,2025-12-23,1177,Electricity,2
CUSR-107931,2025-11-21,2025-11-24,2944,Electricity,3
CUSR-107932,2026-01-20,2026-01-24,2122,Electricity,4
CUSR-107932,2025-12-21,2025-12-23,999,Electricity,2
CUSR-107932,2025-11-21,2025-11-22,1817,Electricity,1
CUSR-107933,2026-01-20,2026-01-23,2594,Electricity,3
CUSR-107933,2025-12-21,2025-12-21,2321,Electricity,0
CUSR-107933,2025-11-21,2025-11-25,2763,Electricity,4
CUSR-107934,2026-01-20,2026-01-24,2864,Electricity,4
CUSR-107934,2025-12-21,2025-12-24,1827,Electricity,3
CUSR-107934,2025-11-21,2025-11-21,2345,Electricity,0
CUSR-107935,2026-01-20,2026-01-20,2446,Electricity,0
CUSR-107935,2025-12-21,2025-12-24,932,Electricity,3
CUSR-107935,2025-11-21,2025-11-25,1624,Electricity,4
CUSR-107936,2026-01-20,2026-01-20,1823,Electricity,0
CUSR-107936,2025-12-21,2025-12-25,890,Electricity,4
CUSR-107936,2025-11-21,2025-11-21,1335,Electricity,0
CUSR-107937,2026-01-20,2026-01-23,1023,Electricity,3
CUSR-107937,2025-12-21,2025-12-25,932,Electricity,4
CUSR-107937,2025-11-21,2025-11-21,1991,Electricity,0
CUSR-107938,2026-01-20,2026-01-22,1783,Electricity,2
CUSR-107938,2025-12-21,2025-12-24,2956,Electricity,3
CUSR-107938,2025-11-21,2025-11-24,1334,Electricity,3
CUSR-107939,2026-01-20,2026-02-01,2520,Electricity,12
CUSR-107939,2025-12-21,2026-01-01,2646,Electricity,11
CUSR-107939,2025-11-21,2025-11-29,1571,Electricity,8
CUSR-107940,2026-01-20,2026-01-21,2085,Electricity,1
CUSR-107940,2025-12-21,2025-12-21,2231,Electricity,0
CUSR-107940,2025-11-21,2025-11-24,1341,Electricity,3
CUSR-107941,2026-01-20,2026-01-21,2523,Electricity,1
CUSR-107941,2025-12-21,2025-12-23,1796,Electricity,2
CUSR-107941,2025-11-21,2025-11-24,1670,Electricity,3
CUSR-107942,2026-01-20,2026-01-23,2705,Electricity,3
CUSR-107942,2025-12-21,2025-12-23,2026,Electricity,2
CUSR-107942,2025-11-21,2025-11-25,1938,Electricity,4
CUSR-107943,2026-01-20,2026-01-20,2628,Electricity,0
CUSR-107943,2025-12-21,2025-12-24,1197,Electricity,3
CUSR-107943,2025-11-21,2025-11-21,1249,Electricity,0
CUSR-107944,2026-01-20,2026-01-22,1719,Electricity,2
CUSR-107944,2025-12-21,2025-12-25,1419,Electricity,4
CUSR-107944,2025-11-21,2025-11-24,1151,Electricity,3
CUSR-107945,2026-01-20,2026-01-21,1188,Electricity,1
CUSR-107945,2025-12-21,2025-12-25,2655,Electricity,4
CUSR-107945,2025-11-21,2025-11-22,2808,Electricity,1
CUSR-107946,2026-01-20,2026-01-23,1448,Electricity,3
CUSR-107946,2025-12-21,2025-12-23,1481,Electricity,2
CUSR-107946,2025-11-21,2025-11-23,2060,Electricity,2
CUSR-107947,2026-01-20,2026-01-22,2142,Electricity,2
CUSR-107947,2025-12-21,2025-12-24,2787,Electricity,3
CUSR-107947,2025-11-21,2025-11-23,1808,Electricity,2
CUSR-107948,2026-01-20,2026-01-23,2512,Electricity,3
CUSR-107948,2025-12-21,2025-12-24,2091,Electricity,3
CUSR-107948,2025-11-21,2025-11-23,2289,Electricity,2
CUSR-107949,2026-01-20,2026-01-23,1534,Electricity,3
CUSR-107949,2025-12-21,2025-12-24,2139,Electricity,3
CUSR-107949,2025-11-21,2025-11-25,2032,Electricity,4
CUSR-107950,2026-01-20,2026-02-04,1895,Electricity,15
CUSR-107950,2025-12-21,2025-12-31,2702,Electricity,10
CUSR-107950,2025-11-21,2025-12-01,1748,Electricity,10
CUSR-107951,2026-01-20,2026-01-23,1100,Electricity,3
CUSR-107951,2025-12-21,2025-12-25,2493,Electricity,4
CUSR-107951,2025-11-21,2025-11-25,2836,Electricity,4
CUSR-107952,2026-01-20,2026-02-08,2425,Electricity,19
CUSR-107952,2025-12-21,2026-01-08,2157,Electricity,18
CUSR-107952,2025-11-21,2025-11-28,2499,Electricity,7
CUSR-107953,2026-01-20,2026-01-27,2734,Electricity,7
CUSR-107953,2025-12-21,2025-12-26,1134,Electricity,5
CUSR-107953,2025-11-21,2025-12-06,2022,Electricity,15
CUSR-107954,2026-01-20,2026-01-21,825,Electricity,1
CUSR-107954,2025-12-21,2025-12-25,1590,Electricity,4
CUSR-107954,2025-11-21,2025-11-24,2838,Electricity,3
CUSR-107955,2026-01-20,2026-01-21,1244,Electricity,1
CUSR-107955,2025-12-21,2025-12-22,1304,Electricity,1
CUSR-107955,2025-11-21,2025-11-21,1351,Electricity,0
CUSR-107956,2026-01-20,2026-02-06,2368,Electricity,17
CUSR-107956,2025-12-21,2026-01-06,2748,Electricity,16
CUSR-107956,2025-11-21,2025-11-26,2219,Electricity,5
CUSR-107957,2026-01-20,2026-02-07,1735,Electricity,18
CUSR-107957,2025-12-21,2026-01-02,2613,Electricity,12
CUSR-107957,2025-11-21,2025-12-04,2272,Electricity,13
CUSR-107958,2026-01-20,2026-01-23,1799,Electricity,3
CUSR-107958,2025-12-21,2025-12-21,2522,Electricity,0
CUSR-107958,2025-11-21,2025-11-24,2826,Electricity,3
CUSR-107959,2026-01-20,2026-02-03,1546,Electricity,14
CUSR-107959,2025-12-21,2026-01-09,2849,Electricity,19
CUSR-107959,2025-11-21,2025-11-26,2600,Electricity,5
CUSR-107960,2026-01-20,2026-01-22,1178,Electricity,2
CUSR-107960,2025-12-21,2025-12-24,2551,Electricity,3
CUSR-107960,2025-11-21,2025-11-24,1472,Electricity,3
CUSR-107961,2026-01-20,2026-01-27,1212,Electricity,7
CUSR-107961,2025-12-21,2026-01-02,1069,Electricity,12
CUSR-107961,2025-11-21,2025-12-03,2630,Electricity,12
CUSR-107962,2026-01-20,2026-01-22,1385,Electricity,2
CUSR-107962,2025-12-21,2025-12-23,857,Electricity,2
CUSR-107962,2025-11-21,2025-11-24,1681,Electricity,3
CUSR-107963,2026-01-20,2026-01-23,2074,Electricity,3
CUSR-107963,2025-12-21,2025-12-23,1711,Electricity,2
CUSR-107963,2025-11-21,2025-11-24,826,Electricity,3
CUSR-107964,2026-01-20,2026-01-23,1485,Electricity,3
CUSR-107964,2025-12-21,2025-12-25,1192,Electricity,4
CUSR-107964,2025-11-21,2025-11-22,2525,Electricity,1
CUSR-107965,2026-01-20,2026-01-23,2413,Electricity,3
CUSR-107965,2025-12-21,2025-12-24,2523,Electricity,3
CUSR-107965,2025-11-21,2025-11-21,2446,Electricity,0
CUSR-107966,2026-01-20,2026-01-23,1609,Electricity,3
CUSR-107966,2025-12-21,2025-12-22,2617,Electricity,1
CUSR-107966,2025-11-21,2025-11-24,1548,Electricity,3
CUSR-107967,2026-01-20,2026-01-29,1659,Electricity,9
CUSR-107967,2025-12-21,2025-12-31,1037,Electricity,10
CUSR-107967,2025-11-21,2025-12-02,1550,Electricity,11
CUSR-107968,2026-01-20,2026-01-23,2146,Electricity,3
CUSR-107968,2025-12-21,2025-12-22,845,Electricity,1
CUSR-107968,2025-11-21,2025-11-22,2585,Electricity,1
CUSR-107969,2026-01-20,2026-02-06,2050,Electricity,17
CUSR-107969,2025-12-21,2025-12-29,2489,Electricity,8
CUSR-107969,2025-11-21,2025-12-05,1254,Electricity,14
CUSR-107970,2026-01-20,2026-01-24,1063,Electricity,4
CUSR-107970,2025-12-21,2025-12-23,906,Electricity,2
CUSR-107970,2025-11-21,2025-11-24,1344,Electricity,3
CUSR-107971,2026-01-20,2026-01-29,1364,Electricity,9
CUSR-107971,2025-12-21,2026-01-02,2819,Electricity,12
CUSR-107971,2025-11-21,2025-11-28,1903,Electricity,7
CUSR-107972,2026-01-20,2026-01-27,1100,Electricity,7
CUSR-107972,2025-12-21,2026-01-08,2816,Electricity,18
CUSR-107972,2025-11-21,2025-12-04,1833,Electricity,13
CUSR-107973,2026-01-20,2026-01-21,1073,Electricity,1
CUSR-107973,2025-12-21,2025-12-22,1383,Electricity,1
CUSR-107973,2025-11-21,2025-11-21,2626,Electricity,0
CUSR-107974,2026-01-20,2026-01-24,944,Electricity,4
CUSR-107974,2025-12-21,2025-12-23,1297,Electricity,2
CUSR-107974,2025-11-21,2025-11-24,2109,Electricity,3
CUSR-107975,2026-01-20,2026-01-24,1083,Electricity,4
CUSR-107975,2025-12-21,2025-12-22,1188,Electricity,1
CUSR-107975,2025-11-21,2025-11-24,1294,Electricity,3
CUSR-107976,2026-01-20,2026-01-20,1478,Electricity,0
CUSR-107976,2025-12-21,2025-12-22,1822,Electricity,1
CUSR-107976,2025-11-21,2025-11-25,2367,Electricity,4
CUSR-107977,2026-01-20,2026-01-20,2372,Electricity,0
CUSR-107977,2025-12-21,2025-12-22,2904,Electricity,1
CUSR-107977,2025-11-21,2025-11-22,2275,Electricity,1
CUSR-107978,2026-01-20,2026-01-24,1305,Electricity,4
CUSR-107978,2025-12-21,2025-12-23,1280,Electricity,2
CUSR-107978,2025-11-21,2025-11-25,2042,Electricity,4
CUSR-107979,2026-01-20,2026-01-21,1206,Electricity,1
CUSR-107979,2025-12-21,2025-12-22,1603,Electricity,1
CUSR-107979,2025-11-21,2025-11-24,2861,Electricity,3
CUSR-107980,2026-01-20,2026-02-06,2359,Electricity,17
CUSR-107980,2025-12-21,2026-01-03,1111,Electricity,13
CUSR-107980,2025-11-21,2025-12-01,2704,Electricity,10
CUSR-107981,2026-01-20,2026-01-27,2052,Electricity,7
CUSR-107981,2025-12-21,2026-01-08,1332,Electricity,18
CUSR-107981,2025-11-21,2025-11-28,2058,Electricity,7
CUSR-107982,2026-01-20,2026-01-23,1758,Electricity,3
CUSR-107982,2025-12-21,2025-12-24,816,Electricity,3
CUSR-107982,2025-11-21,2025-11-25,946,Electricity,4
CUSR-107983,2026-01-20,2026-01-24,1836,Electricity,4
CUSR-107983,2025-12-21,2025-12-21,1347,Electricity,0
CUSR-107983,2025-11-21,2025-11-23,1145,Electricity,2
CUSR-107984,2026-01-20,2026-01-24,2585,Electricity,4
CUSR-107984,2025-12-21,2025-12-23,2561,Electricity,2
CUSR-107984,2025-11-21,2025-11-23,2962,Electricity,2
CUSR-107985,2026-01-20,2026-01-22,1678,Electricity,2
CUSR-107985,2025-12-21,2025-12-21,1684,Electricity,0
CUSR-107985,2025-11-21,2025-11-24,2688,Electricity,3
CUSR-107986,2026-01-20,2026-01-21,2592,Electricity,1
CUSR-107986,2025-12-21,2025-12-24,2873,Electricity,3
CUSR-107986,2025-11-21,2025-11-24,2851,Electricity,3
CUSR-107987,2026-01-20,2026-01-21,1042,Electricity,1
CUSR-107987,2025-12-21,2025-12-22,1447,Electricity,1
CUSR-107987,2025-11-21,2025-11-22,1844,Electricity,1
CUSR-107988,2026-01-20,2026-02-03,2406,Electricity,14
CUSR-107988,2025-12-21,2026-01-06,1424,Electricity,16
CUSR-107988,2025-11-21,2025-12-04,2695,Electricity,13
CUSR-107989,2026-01-20,2026-01-22,2030,Electricity,2
CUSR-107989,2025-12-21,2025-12-21,1650,Electricity,0
CUSR-107989,2025-11-21,2025-11-25,936,Electricity,4
CUSR-107990,2026-01-20,2026-02-03,1690,Electricity,14
CUSR-107990,2025-12-21,2026-01-03,2499,Electricity,13
CUSR-107990,2025-11-21,2025-12-10,993,Electricity,19
CUSR-107991,2026-01-20,2026-01-21,1291,Electricity,1
CUSR-107991,2025-12-21,2025-12-23,2558,Electricity,2
CUSR-107991,2025-11-21,2025-11-22,1094,Electricity,1
CUSR-107992,2026-01-20,2026-01-23,2518,Electricity,3
CUSR-107992,2025-12-21,2025-12-23,2879,Electricity,2
CUSR-107992,2025-11-21,2025-11-25,919,Electricity,4
CUSR-107993,2026-01-20,2026-01-22,1202,Electricity,2
CUSR-107993,2025-12-21,2025-12-23,1288,Electricity,2
CUSR-107993,2025-11-21,2025-11-24,2728,Electricity,3
CUSR-107994,2026-01-20,2026-01-23,1436,Electricity,3
CUSR-107994,2025-12-21,2025-12-24,827,Electricity,3
CUSR-107994,2025-11-21,2025-11-21,1660,Electricity,0
CUSR-107995,2026-01-20,2026-01-22,1848,Electricity,2
CUSR-107995,2025-12-21,2025-12-23,2643,Electricity,2
CUSR-107995,2025-11-21,2025-11-22,957,Electricity,1
CUSR-107996,2026-01-20,2026-01-24,2588,Electricity,4
CUSR-107996,2025-12-21,2025-12-25,2125,Electricity,4
CUSR-107996,2025-11-21,2025-11-24,1216,Electricity,3
CUSR-107997,2026-01-20,2026-01-20,2326,Electricity,0
CUSR-107997,2025-12-21,2025-12-25,2169,Electricity,4
CUSR-107997,2025-11-21,2025-11-21,1190,Electricity,0
CUSR-107998,2026-01-20,2026-01-24,2879,Electricity,4
CUSR-107998,2025-12-21,2025-12-24,1932,Electricity,3
CUSR-107998,2025-11-21,2025-11-25,2366,Electricity,4
CUSR-107999,2026-01-20,2026-01-23,2475,Electricity,3
CUSR-107999,2025-12-21,2025-12-22,2053,Electricity,1
CUSR-107999,2025-11-21,2025-11-21,1191,Electricity,0
CUSR-108000,2026-01-20,2026-01-22,2855,Electricity,2
CUSR-108000,2025-12-21,2025-12-21,1398,Electricity,0
CUSR-108000,2025-11-21,2025-11-24,1641,Electricity,3
CUSR-108001,2026-01-20,2026-01-23,1523,Electricity,3
CUSR-108001,2025-12-21,2025-12-23,2717,Electricity,2
CUSR-108001,2025-11-21,2025-11-22,2512,Electricity,1
CUSR-108002,2026-01-20,2026-01-20,2064,Electricity,0
CUSR-108002,2025-12-21,2025-12-23,2831,Electricity,2
CUSR-108002,2025-11-21,2025-11-23,2312,Electricity,2
CUSR-108003,2026-01-20,2026-01-31,2940,Electricity,11
CUSR-108003,2025-12-21,2026-01-05,2654,Electricity,15
CUSR-108003,2025-11-21,2025-12-10,2026,Electricity,19
CUSR-108004,2026-01-20,2026-01-20,962,Electricity,0
CUSR-108004,2025-12-21,2025-12-24,2744,Electricity,3
CUSR-108004,2025-11-21,2025-11-23,1362,Electricity,2
CUSR-108005,2026-01-20,2026-01-20,1522,Electricity,0
CUSR-108005,2025-12-21,2025-12-25,932,Electricity,4
CUSR-108005,2025-11-21,2025-11-23,1988,Electricity,2
CUSR-108006,2026-01-20,2026-01-20,2977,Electricity,0
CUSR-108006,2025-12-21,2025-12-23,1080,Electricity,2
CUSR-108006,2025-11-21,2025-11-24,914,Electricity,3
CUSR-108007,2026-01-20,2026-01-21,1785,Electricity,1
CUSR-108007,2025-12-21,2025-12-21,2209,Electricity,0
CUSR-108007,2025-11-21,2025-11-23,2453,Electricity,2
CUSR-108008,2026-01-20,2026-01-20,978,Electricity,0
CUSR-108008,2025-12-21,2025-12-24,1151,Electricity,3
CUSR-108008,2025-11-21,2025-11-22,1752,Electricity,1
CUSR-108009,2026-01-20,2026-01-20,838,Electricity,0
CUSR-108009,2025-12-21,2025-12-22,2511,Electricity,1
CUSR-108009,2025-11-21,2025-11-24,1994,Electricity,3
CUSR-108010,2026-01-20,2026-01-22,2561,Electricity,2
CUSR-108010,2025-12-21,2025-12-22,2123,Electricity,1
CUSR-108010,2025-11-21,2025-11-23,840,Electricity,2
CUSR-108011,2026-01-20,2026-01-24,1580,Electricity,4
CUSR-108011,2025-12-21,2025-12-24,2476,Electricity,3
CUSR-108011,2025-11-21,2025-11-23,875,Electricity,2
CUSR-108012,2026-01-20,2026-01-20,1757,Electricity,0
CUSR-108012,2025-12-21,2025-12-24,2444,Electricity,3
CUSR-108012,2025-11-21,2025-11-24,1234,Electricity,3
CUSR-108013,2026-01-20,2026-01-23,2786,Electricity,3
CUSR-108013,2025-12-21,2025-12-25,2067,Electricity,4
CUSR-108013,2025-11-21,2025-11-24,2557,Electricity,3
