customer_id,amount,credit_date,delay_days
CUSR-109308,276801.19,2025-04-01,0
CUSR-109308,281017.67,2025-03-13,12
CUSR-109309,142567.89,2026-02-02,1
CUSR-109309,143556.97,2026-01-03,2
CUSR-109309,142758.02,2025-12-01,0
CUSR-109309,143135.86,2025-11-13,12
CUSR-109309,144721.6,2025-10-02,1
CUSR-109309,144198.41,2025-09-02,1
CUSR-109309,148127.26,2025-08-03,2
CUSR-109309,146345.59,2025-07-02,1
CUSR-109309,145797.31,2025-06-03,2
CUSR-109309,145630.45,2025-05-01,0
CUSR-109309,143971.94,2025-04-01,0
CUSR-109309,144308.96,2025-03-03,2
CUSR-109310,234433.29,2026-02-01,0
CUSR-109310,233924.56,2026-01-12,11
CUSR-109310,235008.52,2025-12-02,1
CUSR-109310,237301.47,2025-11-03,2
CUSR-109310,232072.15,2025-10-02,1
CUSR-109310,235578.47,2025-09-03,2
CUSR-109310,235590.84,2025-08-07,6
CUSR-109310,237990.59,2025-07-10,9
CUSR-109310,236445.02,2025-06-02,1
CUSR-109310,230028.15,2025-05-03,2
CUSR-109310,235448.45,2025-04-02,1
CUSR-109310,233956.7,2025-03-03,2
CUSR-109311,75193.09,2026-02-03,2
CUSR-109311,75500.99,2026-01-01,0
CUSR-109311,76545.97,2025-12-01,0
CUSR-109311,75581.21,2025-11-02,1
CUSR-109311,74962.44,2025-10-03,2
CUSR-109311,75959.81,2025-09-01,0
CUSR-109311,75637.54,2025-08-03,2
CUSR-109311,77527.29,2025-07-11,10
CUSR-109311,75992.48,2025-06-03,2
CUSR-109311,76410.74,2025-05-01,0
CUSR-109311,75155.6,2025-04-01,0
CUSR-109311,76315.01,2025-03-02,1
CUSR-109312,203336.4,2026-02-02,1
CUSR-109312,207067.65,2026-01-03,2
CUSR-109312,203858.84,2025-12-15,14
CUSR-109312,205738.64,2025-11-15,14
CUSR-109312,201437.19,2025-10-01,0
CUSR-109312,206490.16,2025-09-01,0
CUSR-109312,202687.28,2025-08-02,1
CUSR-109312,202325.82,2025-07-01,0
CUSR-109312,201495.96,2025-06-01,0
CUSR-109312,205485.73,2025-05-01,0
CUSR-109312,208760.6,2025-04-03,2
CUSR-109312,202915.0,2025-03-02,1
CUSR-109313,40063.74,2026-02-02,1
CUSR-109313,39316.94,2026-01-02,1
CUSR-109313,39482.9,2025-12-03,2
CUSR-109313,39657.56,2025-11-03,2
CUSR-109313,40266.52,2025-10-01,0
CUSR-109313,39291.86,2025-09-01,0
CUSR-109313,39695.44,2025-08-03,2
CUSR-109313,40498.71,2025-07-06,5
CUSR-109313,39263.64,2025-06-03,2
CUSR-109313,39938.39,2025-05-01,0
CUSR-109313,39974.23,2025-04-02,1
CUSR-109313,40511.33,2025-03-02,1
CUSR-109314,154205.02,2026-02-02,1
CUSR-109314,155673.45,2026-01-03,2
CUSR-109314,157201.86,2025-12-01,0
CUSR-109314,156225.0,2025-11-02,1
CUSR-109314,156951.41,2025-10-03,2
CUSR-109314,159278.87,2025-09-02,1
CUSR-109314,159763.65,2025-08-01,0
CUSR-109314,156285.15,2025-07-02,1
CUSR-109314,155865.49,2025-06-01,0
CUSR-109314,157754.02,2025-05-02,1
CUSR-109314,156847.79,2025-04-02,1
CUSR-109314,155108.99,2025-03-01,0
CUSR-109315,216782.98,2026-02-03,2
CUSR-109315,218122.84,2026-01-02,1
CUSR-109315,221307.5,2025-12-02,1
CUSR-109315,222314.69,2025-11-01,0
CUSR-109315,222449.07,2025-10-02,1
CUSR-109315,222920.62,2025-09-02,1
CUSR-109315,218815.16,2025-08-03,2
CUSR-109315,217052.84,2025-07-01,0
CUSR-109315,219017.7,2025-06-01,0
CUSR-109315,221218.51,2025-05-03,2
CUSR-109315,221319.38,2025-04-03,2
CUSR-109315,216326.25,2025-03-03,2
CUSR-109316,141243.2,2026-02-03,2
CUSR-109316,142747.48,2026-01-01,0
CUSR-109316,142153.82,2025-12-03,2
CUSR-109316,140830.91,2025-11-03,2
CUSR-109316,140593.33,2025-10-09,8
CUSR-109316,142716.86,2025-09-02,1
CUSR-109316,139849.02,2025-08-01,0
CUSR-109316,142521.11,2025-07-10,9
CUSR-109316,143108.12,2025-06-02,1
CUSR-109316,144419.89,2025-05-02,1
CUSR-109316,142462.33,2025-04-02,1
CUSR-109316,139976.96,2025-03-01,0
CUSR-109317,214046.7,2026-02-03,2
CUSR-109317,208580.48,2026-01-02,1
CUSR-109317,214854.9,2025-12-02,1
CUSR-109317,206727.17,2025-11-14,13
CUSR-109317,213298.98,2025-10-01,0
CUSR-109317,213810.85,2025-09-01,0
CUSR-109317,212272.04,2025-08-01,0
CUSR-109317,211363.99,2025-07-03,2
CUSR-109317,209653.12,2025-06-03,2
CUSR-109317,209141.02,2025-05-01,0
CUSR-109317,209496.95,2025-04-03,2
CUSR-109317,211569.31,2025-03-01,0
CUSR-109318,122052.55,2026-02-01,0
CUSR-109318,123810.94,2026-01-02,1
CUSR-109318,122737.08,2025-12-02,1
CUSR-109318,122601.27,2025-11-02,1
CUSR-109318,124911.69,2025-10-03,2
CUSR-109318,123339.12,2025-09-03,2
CUSR-109318,125660.36,2025-08-10,9
CUSR-109318,126724.23,2025-07-02,1
CUSR-109318,122614.82,2025-06-02,1
CUSR-109318,123113.49,2025-05-01,0
CUSR-109318,123302.92,2025-04-02,1
CUSR-109318,124909.34,2025-03-02,1
CUSR-109319,90594.37,2026-02-03,2
CUSR-109319,90289.96,2026-01-01,0
CUSR-109319,92956.75,2025-12-03,2
CUSR-109319,90254.95,2025-11-03,2
CUSR-109319,92241.59,2025-10-01,0
CUSR-109319,93709.61,2025-09-03,2
CUSR-109319,90284.65,2025-08-02,1
CUSR-109319,92290.75,2025-07-07,6
CUSR-109319,90638.94,2025-06-03,2
CUSR-109319,90614.3,2025-05-02,1
CUSR-109319,93587.02,2025-04-02,1
CUSR-109319,92235.3,2025-03-03,2
CUSR-109320,107400.4,2026-02-02,1
CUSR-109320,105179.4,2026-01-06,5
CUSR-109320,104611.87,2025-12-02,1
CUSR-109320,108161.73,2025-11-02,1
CUSR-109320,108474.75,2025-10-03,2
CUSR-109320,104748.35,2025-09-03,2
CUSR-109320,108665.83,2025-08-03,2
CUSR-109320,107913.44,2025-07-01,0
CUSR-109320,105715.06,2025-06-01,0
CUSR-109320,106989.27,2025-05-01,0
CUSR-109320,107326.85,2025-04-01,0
CUSR-109320,106122.37,2025-03-01,0
CUSR-109321,156637.51,2026-02-02,1
CUSR-109321,156867.53,2026-01-02,1
CUSR-109321,155447.25,2025-12-01,0
CUSR-109321,155891.2,2025-11-02,1
CUSR-109321,155673.37,2025-10-03,2
CUSR-109321,155117.8,2025-09-03,2
CUSR-109321,155990.32,2025-08-01,0
CUSR-109321,158294.75,2025-07-03,2
CUSR-109321,156356.35,2025-06-02,1
CUSR-109321,154968.73,2025-05-02,1
CUSR-109321,157216.84,2025-04-01,0
CUSR-109321,158187.88,2025-03-02,1
CUSR-109322,273263.08,2026-02-01,0
CUSR-109322,272320.71,2026-01-01,0
CUSR-109322,278770.67,2025-12-01,0
CUSR-109322,278487.0,2025-11-10,9
CUSR-109322,272340.12,2025-10-02,1
CUSR-109322,277768.13,2025-09-02,1
CUSR-109322,278473.01,2025-08-03,2
CUSR-109322,277345.38,2025-07-03,2
CUSR-109322,271368.9,2025-06-03,2
CUSR-109322,269816.87,2025-05-03,2
CUSR-109322,274684.41,2025-04-01,0
CUSR-109322,269943.4,2025-03-02,1
CUSR-109323,48546.6,2026-02-03,2
CUSR-109323,47288.39,2026-01-01,0
CUSR-109323,48118.73,2025-12-02,1
CUSR-109323,48151.3,2025-11-09,8
CUSR-109323,47146.53,2025-10-02,1
CUSR-109323,47812.22,2025-09-01,0
CUSR-109323,47746.72,2025-08-01,0
CUSR-109323,47782.5,2025-07-10,9
CUSR-109323,47481.5,2025-06-01,0
CUSR-109323,47574.3,2025-05-12,11
CUSR-109323,48250.0,2025-04-02,1
CUSR-109323,48138.56,2025-03-02,1
CUSR-109324,335022.43,2026-02-03,2
CUSR-109324,339704.63,2026-01-03,2
CUSR-109324,340204.43,2025-12-02,1
CUSR-109324,334253.99,2025-11-02,1
CUSR-109324,332235.35,2025-10-06,5
CUSR-109324,335202.85,2025-09-02,1
CUSR-109324,333632.58,2025-08-03,2
CUSR-109324,333127.96,2025-07-03,2
CUSR-109324,340555.83,2025-06-02,1
CUSR-109324,330606.65,2025-05-03,2
CUSR-109324,336205.0,2025-04-02,1
CUSR-109324,335782.1,2025-03-10,9
CUSR-109325,363625.11,2026-02-02,1
CUSR-109325,369565.52,2026-01-02,1
CUSR-109325,373851.86,2025-12-03,2
CUSR-109325,363251.93,2025-11-03,2
CUSR-109325,374859.99,2025-10-12,11
CUSR-109325,374142.78,2025-09-01,0
CUSR-109325,376056.7,2025-08-02,1
CUSR-109325,371574.24,2025-07-01,0
CUSR-109325,363011.78,2025-06-01,0
CUSR-109325,372256.56,2025-05-11,10
CUSR-109325,364495.92,2025-04-01,0
CUSR-109325,376562.25,2025-03-14,13
CUSR-109326,154840.52,2026-02-03,2
CUSR-109326,155317.89,2026-01-03,2
CUSR-109326,150867.63,2025-12-02,1
CUSR-109326,150133.3,2025-11-02,1
CUSR-109326,151188.48,2025-10-01,0
CUSR-109326,150491.92,2025-09-02,1
CUSR-109326,154347.71,2025-08-01,0
CUSR-109326,152200.79,2025-07-03,2
CUSR-109326,155919.96,2025-06-02,1
CUSR-109326,155629.44,2025-05-03,2
CUSR-109326,151598.99,2025-04-01,0
CUSR-109326,154123.59,2025-03-03,2
CUSR-109327,294940.04,2026-02-02,1
CUSR-109327,291836.64,2026-01-02,1
CUSR-109327,300690.06,2025-12-07,6
CUSR-109327,301090.23,2025-11-15,14
CUSR-109327,300642.83,2025-10-02,1
CUSR-109327,300605.43,2025-09-03,2
CUSR-109327,292962.95,2025-08-03,2
CUSR-109327,291576.2,2025-07-03,2
CUSR-109327,300037.47,2025-06-03,2
CUSR-109327,300351.23,2025-05-01,0
CUSR-109327,294919.18,2025-04-02,1
CUSR-109327,298856.93,2025-03-02,1
CUSR-109328,50100.69,2026-02-03,2
CUSR-109328,50222.93,2026-01-01,0
CUSR-109328,50458.38,2025-12-03,2
CUSR-109328,51281.33,2025-11-03,2
CUSR-109328,50606.6,2025-10-01,0
CUSR-109328,50098.53,2025-09-12,11
CUSR-109328,50721.53,2025-08-09,8
CUSR-109328,51329.58,2025-07-03,2
CUSR-109328,50764.22,2025-06-01,0
CUSR-109328,50630.57,2025-05-11,10
CUSR-109328,51284.09,2025-04-03,2
CUSR-109328,50724.39,2025-03-02,1
CUSR-109329,96212.59,2026-02-03,2
CUSR-109329,94634.91,2026-01-02,1
CUSR-109329,96392.19,2025-12-12,11
CUSR-109329,95312.75,2025-11-03,2
CUSR-109329,95810.78,2025-10-03,2
CUSR-109329,94910.62,2025-09-03,2
CUSR-109329,92894.9,2025-08-03,2
CUSR-109329,94496.39,2025-07-02,1
CUSR-109329,94345.98,2025-06-03,2
CUSR-109329,96453.05,2025-05-01,0
CUSR-109329,94643.28,2025-04-01,0
CUSR-109329,95091.92,2025-03-02,1
CUSR-109330,317892.17,2026-02-02,1
CUSR-109330,310654.71,2026-01-01,0
CUSR-109330,321626.58,2025-12-01,0
CUSR-109330,322282.31,2025-11-03,2
CUSR-109330,321286.75,2025-10-01,0
CUSR-109330,322572.77,2025-09-01,0
CUSR-109330,310887.55,2025-08-02,1
CUSR-109330,316789.03,2025-07-03,2
CUSR-109330,321556.11,2025-06-01,0
CUSR-109330,322443.99,2025-05-01,0
CUSR-109330,321173.91,2025-04-01,0
CUSR-109330,316578.15,2025-03-14,13
CUSR-109331,68728.1,2026-02-15,14
CUSR-109331,68760.47,2026-01-01,0
CUSR-109331,69079.96,2025-12-03,2
CUSR-109331,67853.77,2025-11-13,12
CUSR-109331,68625.18,2025-10-01,0
CUSR-109331,68400.79,2025-09-02,1
CUSR-109331,69595.11,2025-08-03,2
CUSR-109331,68276.16,2025-07-01,0
CUSR-109331,67315.91,2025-06-01,0
CUSR-109331,68175.96,2025-05-11,10
CUSR-109331,69200.77,2025-04-02,1
CUSR-109331,67807.99,2025-03-03,2
CUSR-109332,51830.1,2026-02-02,1
CUSR-109332,51706.79,2026-01-03,2
CUSR-109332,51455.8,2025-12-01,0
CUSR-109332,50463.57,2025-11-01,0
CUSR-109332,50029.93,2025-10-03,2
CUSR-109332,51450.82,2025-09-14,13
CUSR-109332,51728.16,2025-08-03,2
CUSR-109332,50020.89,2025-07-01,0
CUSR-109332,51201.22,2025-06-02,1
CUSR-109332,50483.94,2025-05-02,1
CUSR-109332,50303.11,2025-04-01,0
CUSR-109332,50474.63,2025-03-09,8
CUSR-109333,38773.09,2026-02-03,2
CUSR-109333,39136.32,2026-01-03,2
CUSR-109333,38379.7,2025-12-02,1
CUSR-109333,38608.08,2025-11-02,1
CUSR-109333,39361.9,2025-10-01,0
CUSR-109333,38874.22,2025-09-03,2
CUSR-109333,38580.81,2025-08-02,1
CUSR-109333,38807.59,2025-07-02,1
CUSR-109333,38143.34,2025-06-01,0
CUSR-109333,38445.87,2025-05-01,0
CUSR-109333,38344.12,2025-04-03,2
CUSR-109333,39368.8,2025-03-15,14
CUSR-109334,198562.55,2026-02-13,12
CUSR-109334,201798.51,2026-01-01,0
CUSR-109334,196183.56,2025-12-02,1
CUSR-109334,200325.88,2025-11-01,0
CUSR-109334,198246.45,2025-10-12,11
CUSR-109334,199445.35,2025-09-02,1
CUSR-109334,199141.01,2025-08-02,1
CUSR-109334,195094.54,2025-07-01,0
CUSR-109334,195965.03,2025-06-01,0
CUSR-109334,198479.33,2025-05-11,10
CUSR-109334,199502.22,2025-04-02,1
CUSR-109334,195258.22,2025-03-03,2
CUSR-109335,212387.17,2026-02-02,1
CUSR-109335,211016.81,2026-01-01,0
CUSR-109335,210778.7,2025-12-01,0
CUSR-109335,212293.64,2025-11-01,0
CUSR-109335,212446.59,2025-10-07,6
CUSR-109335,212899.94,2025-09-01,0
CUSR-109335,208110.5,2025-08-02,1
CUSR-109335,208626.02,2025-07-03,2
CUSR-109335,209907.72,2025-06-10,9
CUSR-109335,208377.33,2025-05-09,8
CUSR-109335,211966.21,2025-04-02,1
CUSR-109335,214725.59,2025-03-03,2
CUSR-109336,205367.63,2026-02-03,2
CUSR-109336,209383.7,2026-01-02,1
CUSR-109336,207499.64,2025-12-01,0
CUSR-109336,209783.11,2025-11-01,0
CUSR-109336,206510.1,2025-10-03,2
CUSR-109336,207357.47,2025-09-01,0
CUSR-109336,210536.07,2025-08-03,2
CUSR-109336,209783.3,2025-07-03,2
CUSR-109336,210309.64,2025-06-02,1
CUSR-109336,210599.36,2025-05-02,1
CUSR-109336,203726.43,2025-04-01,0
CUSR-109336,208400.19,2025-03-01,0
CUSR-109337,50869.85,2026-02-01,0
CUSR-109337,49846.03,2026-01-03,2
CUSR-109337,51202.59,2025-12-03,2
CUSR-109337,51464.54,2025-11-03,2
CUSR-109337,50479.67,2025-10-02,1
CUSR-109337,51697.9,2025-09-02,1
CUSR-109337,50911.4,2025-08-07,6
CUSR-109337,51713.11,2025-07-11,10
CUSR-109337,50824.94,2025-06-02,1
CUSR-109337,51040.29,2025-05-06,5
CUSR-109337,50703.28,2025-04-07,6
CUSR-109337,51110.97,2025-03-01,0
CUSR-109338,171931.79,2026-02-01,0
CUSR-109338,172036.37,2026-01-07,6
CUSR-109338,170722.71,2025-12-02,1
CUSR-109338,170158.5,2025-11-03,2
CUSR-109338,175038.66,2025-10-01,0
CUSR-109338,171349.93,2025-09-02,1
CUSR-109338,174257.21,2025-08-01,0
CUSR-109338,171516.6,2025-07-03,2
CUSR-109338,175175.5,2025-06-02,1
CUSR-109338,170615.66,2025-05-02,1
CUSR-109338,174734.91,2025-04-03,2
CUSR-109338,171520.72,2025-03-03,2
CUSR-109339,367578.94,2026-02-03,2
CUSR-109339,377941.29,2026-01-02,1
CUSR-109339,374070.52,2025-12-03,2
CUSR-109339,364905.72,2025-11-01,0
CUSR-109339,370906.09,2025-10-01,0
CUSR-109339,365711.59,2025-09-03,2
CUSR-109339,366576.72,2025-08-01,0
CUSR-109339,377166.6,2025-07-15,14
CUSR-109339,367293.96,2025-06-01,0
CUSR-109339,369339.03,2025-05-01,0
CUSR-109339,370020.54,2025-04-01,0
CUSR-109339,369902.5,2025-03-03,2
CUSR-109340,206728.64,2026-02-02,1
CUSR-109340,204004.7,2026-01-09,8
CUSR-109340,203442.6,2025-12-03,2
CUSR-109340,208478.62,2025-11-01,0
CUSR-109340,208853.27,2025-10-03,2
CUSR-109340,210655.91,2025-09-12,11
CUSR-109340,207130.45,2025-08-01,0
CUSR-109340,204676.55,2025-07-07,6
CUSR-109340,209491.51,2025-06-02,1
CUSR-109340,206779.77,2025-05-09,8
CUSR-109340,209312.24,2025-04-03,2
CUSR-109340,209353.94,2025-03-03,2
CUSR-109341,35040.5,2026-02-03,2
CUSR-109341,34881.29,2026-01-02,1
CUSR-109341,35651.16,2025-12-02,1
CUSR-109341,35313.24,2025-11-02,1
CUSR-109341,35259.66,2025-10-06,5
CUSR-109341,34617.96,2025-09-03,2
CUSR-109341,34535.17,2025-08-01,0
CUSR-109341,34543.33,2025-07-03,2
CUSR-109341,34424.45,2025-06-06,5
CUSR-109341,34496.23,2025-05-02,1
CUSR-109341,35141.12,2025-04-03,2
CUSR-109341,34533.05,2025-03-02,1
CUSR-109342,382509.93,2026-02-01,0
CUSR-109342,376324.1,2026-01-01,0
CUSR-109342,373625.58,2025-12-03,2
CUSR-109342,377382.5,2025-11-15,14
CUSR-109342,377735.83,2025-10-03,2
CUSR-109342,374636.36,2025-09-03,2
CUSR-109342,385949.02,2025-08-02,1
CUSR-109342,381510.34,2025-07-02,1
CUSR-109342,383883.13,2025-06-06,5
CUSR-109342,372182.98,2025-05-01,0
CUSR-109342,371562.02,2025-04-02,1
CUSR-109342,376004.17,2025-03-07,6
CUSR-109343,293439.54,2026-02-03,2
CUSR-109343,297041.35,2026-01-01,0
CUSR-109343,301820.01,2025-12-01,0
CUSR-109343,291797.99,2025-11-02,1
CUSR-109343,300233.4,2025-10-01,0
CUSR-109343,293947.35,2025-09-02,1
CUSR-109343,295129.69,2025-08-02,1
CUSR-109343,296499.22,2025-07-07,6
CUSR-109343,297880.1,2025-06-01,0
CUSR-109343,294919.41,2025-05-03,2
CUSR-109343,291372.05,2025-04-02,1
CUSR-109343,301575.31,2025-03-03,2
CUSR-109344,94652.95,2026-02-01,0
CUSR-109344,95816.91,2026-01-01,0
CUSR-109344,94756.53,2025-12-03,2
CUSR-109344,94368.58,2025-11-01,0
CUSR-109344,95601.54,2025-10-01,0
CUSR-109344,94491.13,2025-09-03,2
CUSR-109344,95587.8,2025-08-02,1
CUSR-109344,94517.66,2025-07-01,0
CUSR-109344,95615.09,2025-06-01,0
CUSR-109344,94223.91,2025-05-12,11
CUSR-109344,95394.71,2025-04-03,2
CUSR-109344,95879.1,2025-03-01,0
CUSR-109345,128573.11,2026-02-02,1
CUSR-109345,129991.7,2026-01-03,2
CUSR-109345,127842.4,2025-12-01,0
CUSR-109345,128203.13,2025-11-02,1
CUSR-109345,128481.62,2025-10-02,1
CUSR-109345,128477.86,2025-09-02,1
CUSR-109345,128128.49,2025-08-01,0
CUSR-109345,129417.94,2025-07-01,0
CUSR-109345,130475.96,2025-06-01,0
CUSR-109345,127105.91,2025-05-03,2
CUSR-109345,125954.18,2025-04-13,12
CUSR-109345,129834.19,2025-03-02,1
CUSR-109346,315829.13,2026-02-02,1
CUSR-109346,313385.27,2026-01-02,1
CUSR-109346,311406.56,2025-12-03,2
CUSR-109346,308803.69,2025-11-02,1
CUSR-109346,315973.77,2025-10-02,1
CUSR-109346,316865.67,2025-09-03,2
CUSR-109346,318866.16,2025-08-01,0
CUSR-109346,317785.9,2025-07-03,2
CUSR-109346,315306.35,2025-06-03,2
CUSR-109346,307006.66,2025-05-02,1
CUSR-109346,316241.45,2025-04-02,1
CUSR-109346,313165.29,2025-03-02,1
CUSR-109347,335087.43,2026-02-03,2
CUSR-109347,338113.32,2026-01-01,0
CUSR-109347,337543.76,2025-12-09,8
CUSR-109347,331061.29,2025-11-01,0
CUSR-109347,330252.1,2025-10-03,2
CUSR-109347,337453.17,2025-09-03,2
CUSR-109347,337535.24,2025-08-03,2
CUSR-109347,327062.56,2025-07-01,0
CUSR-109347,334911.85,2025-06-01,0
CUSR-109347,336805.47,2025-05-01,0
CUSR-109347,334361.89,2025-04-01,0
CUSR-109347,329190.06,2025-03-02,1
CUSR-109348,131385.21,2026-02-03,2
CUSR-109348,128304.57,2026-01-03,2
CUSR-109348,129503.52,2025-12-03,2
CUSR-109348,131808.22,2025-11-02,1
CUSR-109348,129473.31,2025-10-02,1
CUSR-109348,127620.88,2025-09-02,1
CUSR-109348,129013.15,2025-08-01,0
CUSR-109348,131184.04,2025-07-02,1
CUSR-109348,127102.35,2025-06-02,1
CUSR-109348,130554.04,2025-05-03,2
CUSR-109348,127920.47,2025-04-03,2
CUSR-109348,131227.52,2025-03-01,0
CUSR-109349,200869.24,2026-02-02,1
CUSR-109349,197626.04,2026-01-01,0
CUSR-109349,194949.15,2025-12-01,0
CUSR-109349,199273.89,2025-11-01,0
CUSR-109349,195706.02,2025-10-02,1
CUSR-109349,198571.01,2025-09-02,1
CUSR-109349,196213.91,2025-08-03,2
CUSR-109349,199548.83,2025-07-03,2
CUSR-109349,200017.13,2025-06-03,2
CUSR-109349,198324.22,2025-05-14,13
CUSR-109349,199716.48,2025-04-01,0
CUSR-109349,202133.59,2025-03-01,0
CUSR-109350,143521.0,2026-02-02,1
CUSR-109350,138851.31,2026-01-03,2
CUSR-109350,141624.51,2025-12-02,1
CUSR-109350,140131.29,2025-11-03,2
CUSR-109350,143513.67,2025-10-03,2
CUSR-109350,139378.5,2025-09-02,1
CUSR-109350,140776.69,2025-08-01,0
CUSR-109350,143227.02,2025-07-03,2
CUSR-109350,142053.71,2025-06-01,0
CUSR-109350,141516.28,2025-05-01,0
CUSR-109350,139023.32,2025-04-01,0
CUSR-109350,141976.83,2025-03-01,0
CUSR-109351,232549.0,2026-02-01,0
CUSR-109351,235295.15,2026-01-02,1
CUSR-109351,237782.0,2025-12-02,1
CUSR-109351,231182.17,2025-11-02,1
CUSR-109351,230649.08,2025-10-02,1
CUSR-109351,232210.82,2025-09-03,2
CUSR-109351,234878.74,2025-08-01,0
CUSR-109351,235710.98,2025-07-03,2
CUSR-109351,238719.75,2025-06-13,12
CUSR-109351,231647.82,2025-05-01,0
CUSR-109351,230921.86,2025-04-02,1
CUSR-109351,234240.45,2025-03-01,0
CUSR-109352,172722.98,2026-02-01,0
CUSR-109352,176521.88,2026-01-03,2
CUSR-109352,170406.41,2025-12-03,2
CUSR-109352,176564.08,2025-11-01,0
CUSR-109352,174004.87,2025-10-15,14
CUSR-109352,170281.16,2025-09-03,2
CUSR-109352,169841.34,2025-08-02,1
CUSR-109352,174217.77,2025-07-01,0
CUSR-109352,174254.48,2025-06-02,1
CUSR-109352,173820.0,2025-05-02,1
CUSR-109352,171978.56,2025-04-03,2
CUSR-109352,174470.03,2025-03-03,2
CUSR-109353,225501.19,2026-02-02,1
CUSR-109353,222159.33,2026-01-02,1
CUSR-109353,223298.43,2025-12-01,0
CUSR-109353,227014.59,2025-11-15,14
CUSR-109353,228894.83,2025-10-01,0
CUSR-109353,230087.34,2025-09-03,2
CUSR-109353,228048.87,2025-08-01,0
CUSR-109353,229663.69,2025-07-02,1
CUSR-109353,225286.32,2025-06-02,1
CUSR-109353,225957.55,2025-05-01,0
CUSR-109353,227305.44,2025-04-01,0
CUSR-109353,222767.99,2025-03-01,0
CUSR-109354,166894.9,2026-02-03,2
CUSR-109354,165481.57,2026-01-03,2
CUSR-109354,167479.91,2025-12-02,1
CUSR-109354,168963.75,2025-11-03,2
CUSR-109354,163966.88,2025-10-02,1
CUSR-109354,167673.67,2025-09-03,2
CUSR-109354,165801.61,2025-08-02,1
CUSR-109354,165692.9,2025-07-13,12
CUSR-109354,165667.45,2025-06-01,0
CUSR-109354,168900.19,2025-05-03,2
CUSR-109354,167926.22,2025-04-01,0
CUSR-109354,168376.86,2025-03-01,0
CUSR-109355,256413.89,2026-02-02,1
CUSR-109355,250393.96,2026-01-01,0
CUSR-109355,248960.42,2025-12-03,2
CUSR-109355,252436.8,2025-11-02,1
CUSR-109355,254101.98,2025-10-07,6
CUSR-109355,258502.65,2025-09-02,1
CUSR-109355,255569.27,2025-08-02,1
CUSR-109355,250672.07,2025-07-02,1
CUSR-109355,256347.57,2025-06-03,2
CUSR-109355,255782.26,2025-05-03,2
CUSR-109355,249886.22,2025-04-03,2
CUSR-109355,253717.36,2025-03-03,2
CUSR-109356,198124.98,2026-02-01,0
CUSR-109356,198803.05,2026-01-06,5
CUSR-109356,197657.59,2025-12-01,0
CUSR-109356,199157.48,2025-11-02,1
CUSR-109356,199345.27,2025-10-02,1
CUSR-109356,194183.65,2025-09-01,0
CUSR-109356,196983.64,2025-08-03,2
CUSR-109356,196532.81,2025-07-06,5
CUSR-109356,198068.26,2025-06-14,13
CUSR-109356,197691.57,2025-05-01,0
CUSR-109356,194783.24,2025-04-02,1
CUSR-109356,201041.09,2025-03-12,11
CUSR-109357,88369.53,2026-02-10,9
CUSR-109357,89890.37,2026-01-02,1
CUSR-109357,90558.89,2025-12-01,0
CUSR-109357,90048.19,2025-11-01,0
CUSR-109357,89067.98,2025-10-01,0
CUSR-109357,90712.71,2025-09-03,2
CUSR-109357,90904.87,2025-08-03,2
CUSR-109357,89996.96,2025-07-11,10
CUSR-109357,90240.17,2025-06-02,1
CUSR-109357,90501.98,2025-05-01,0
CUSR-109357,88280.45,2025-04-03,2
CUSR-109357,89075.77,2025-03-01,0
CUSR-109358,92784.69,2026-02-02,1
CUSR-109358,93971.96,2026-01-11,10
CUSR-109358,96129.71,2025-12-03,2
CUSR-109358,93116.51,2025-11-02,1
CUSR-109358,93591.66,2025-10-03,2
CUSR-109358,93805.62,2025-09-01,0
CUSR-109358,94000.23,2025-08-02,1
CUSR-109358,96043.16,2025-07-02,1
CUSR-109358,95808.86,2025-06-12,11
CUSR-109358,95600.54,2025-05-01,0
CUSR-109358,95102.33,2025-04-03,2
CUSR-109358,93553.68,2025-03-13,12
CUSR-109359,336256.49,2026-02-03,2
CUSR-109359,335039.23,2026-01-07,6
CUSR-109359,335928.03,2025-12-03,2
CUSR-109359,336744.56,2025-11-03,2
CUSR-109359,336595.77,2025-10-03,2
CUSR-109359,330036.85,2025-09-03,2
CUSR-109359,333546.21,2025-08-08,7
CUSR-109359,333252.3,2025-07-03,2
CUSR-109359,334347.59,2025-06-01,0
CUSR-109359,341177.61,2025-05-01,0
CUSR-109359,334628.28,2025-04-01,0
CUSR-109359,338386.85,2025-03-03,2
CUSR-109360,126797.67,2026-02-01,0
CUSR-109360,123830.08,2026-01-02,1
CUSR-109360,124170.66,2025-12-01,0
CUSR-109360,123759.79,2025-11-02,1
CUSR-109360,125218.49,2025-10-02,1
CUSR-109360,126833.27,2025-09-01,0
CUSR-109360,124335.66,2025-08-02,1
CUSR-109360,125886.94,2025-07-02,1
CUSR-109360,125522.42,2025-06-10,9
CUSR-109360,125655.39,2025-05-02,1
CUSR-109360,127233.11,2025-04-02,1
CUSR-109360,127989.17,2025-03-01,0
CUSR-109361,219899.1,2026-02-02,1
CUSR-109361,224206.68,2026-01-03,2
CUSR-109361,224711.54,2025-12-03,2
CUSR-109361,226666.72,2025-11-01,0
CUSR-109361,227306.22,2025-10-01,0
CUSR-109361,225350.48,2025-09-03,2
CUSR-109361,220264.72,2025-08-03,2
CUSR-109361,221581.27,2025-07-02,1
CUSR-109361,226990.41,2025-06-02,1
